MF_GO_IDs,MF_GO_Names
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046872,metal ion binding
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046873,metal ion transmembrane transporter activity
GO:0046910,pectinesterase inhibitor activity
GO:0046910,pectinesterase inhibitor activity
GO:0046910,pectinesterase inhibitor activity
GO:0046910,pectinesterase inhibitor activity
GO:0046910,pectinesterase inhibitor activity
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0046914,transition metal ion binding
GO:0046923,ER retention sequence binding
GO:0046923,ER retention sequence binding
GO:0046923,ER retention sequence binding
GO:0046923,ER retention sequence binding
GO:0046923,ER retention sequence binding
GO:0046923,ER retention sequence binding
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046982,protein heterodimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
GO:0046983,protein dimerization activity
